"datesold","postcode","price","propertyType","bedrooms"
"2015-12-10 00:00:00","2913","656000","house","4"
"2015-12-10 00:00:00","2602","675000","house","4"
"2015-12-10 00:00:00","2914","685000","house","4"
"2015-12-10 00:00:00","2617","725000","house","4"
"2015-12-10 00:00:00","2612","747500","house","3"
"2015-12-10 00:00:00","2913","780000","house","4"
"2015-12-10 00:00:00","2612","1098880","house","5"
"2015-12-10 00:00:00","2602","1300000","house","4"
"2015-12-10 00:00:00","2602","1725000","house","4"
"2015-12-11 00:00:00","2905","430000","house","3"
"2015-12-11 00:00:00","2905","456000","house","3"
"2015-12-11 00:00:00","2914","575000","house","4"
"2015-12-11 00:00:00","2615","630000","house","4"
"2015-12-11 00:00:00","2905","655000","house","4"
"2015-12-11 00:00:00","2913","759000","house","4"
"2015-12-11 00:00:00","2612","850000","house","4"
"2015-12-11 00:00:00","2618","1050000","house","4"
"2015-12-11 00:00:00","2603","1295000","house","5"
"2015-12-12 00:00:00","2902","432000","house","4"
"2015-12-12 00:00:00","2615","515000","house","4"
"2015-12-12 00:00:00","2617","520000","house","3"
"2015-12-12 00:00:00","2611","545000","house","3"
"2015-12-12 00:00:00","2611","617000","house","4"
"2015-12-12 00:00:00","2904","630000","house","3"
"2015-12-12 00:00:00","2611","638000","house","3"
"2015-12-12 00:00:00","2902","685000","house","4"
"2015-12-12 00:00:00","2602","689000","house","3"
"2015-12-12 00:00:00","2611","693500","house","4"
"2015-12-12 00:00:00","2605","710000","house","3"
"2015-12-12 00:00:00","2904","720000","house","4"
"2015-12-12 00:00:00","2913","729000","house","4"
"2015-12-12 00:00:00","2605","730000","house","3"
"2015-12-12 00:00:00","2903","750000","house","4"
"2015-12-12 00:00:00","2606","795000","house","4"
"2015-12-12 00:00:00","2602","810000","house","4"
"2015-12-12 00:00:00","2904","847000","house","4"
"2015-12-12 00:00:00","2605","975000","house","4"
"2015-12-12 00:00:00","2606","1120000","house","4"
"2015-12-12 00:00:00","2600","1255000","house","4"
"2015-12-12 00:00:00","2600","1315000","house","3"
"2015-12-13 00:00:00","2611","1300000","house","4"
"2015-12-14 00:00:00","2905","470000","house","3"
"2015-12-14 00:00:00","2607","627500","house","3"
"2015-12-14 00:00:00","2913","700000","house","4"
"2015-12-14 00:00:00","2913","775000","house","4"
"2015-12-14 00:00:00","2611","982500","house","4"
"2015-12-14 00:00:00","2603","2300000","house","4"
"2015-12-15 00:00:00","2614","488000","house","3"
"2015-12-15 00:00:00","2905","511000","house","4"
"2015-12-15 00:00:00","2602","620000","house","3"
"2015-12-15 00:00:00","2615","658000","house","4"
"2015-12-15 00:00:00","2902","741000","house","4"
"2015-12-15 00:00:00","2607","810000","house","5"
"2015-12-15 00:00:00","2602","821000","house","4"
"2015-12-15 00:00:00","2602","890000","house","4"
"2015-12-15 00:00:00","2913","921000","house","4"
"2015-12-15 00:00:00","2612","1100000","house","3"
"2015-12-16 00:00:00","2913","380000","house","3"
"2015-12-16 00:00:00","2906","430000","house","3"
"2015-12-16 00:00:00","2614","461000","house","3"
"2015-12-16 00:00:00","2614","485000","house","3"
"2015-12-16 00:00:00","2906","485000","house","4"
"2015-12-16 00:00:00","2905","486000","house","3"
"2015-12-16 00:00:00","2615","488000","house","3"
"2015-12-16 00:00:00","2615","527000","house","3"
"2015-12-16 00:00:00","2913","561000","house","4"
"2015-12-16 00:00:00","2913","565000","house","4"
"2015-12-16 00:00:00","2617","605500","house","3"
"2015-12-16 00:00:00","2611","670000","house","4"
"2015-12-16 00:00:00","2912","745000","house","4"
"2015-12-16 00:00:00","2600","745000","house","3"
"2015-12-16 00:00:00","2602","785000","house","4"
"2015-12-16 00:00:00","2611","875000","house","4"
"2015-12-16 00:00:00","2911","880000","house","4"
"2015-12-16 00:00:00","2607","930000","house","4"
"2015-12-16 00:00:00","2605","940000","house","4"
"2015-12-17 00:00:00","2615","379000","house","3"
"2015-12-17 00:00:00","2905","435000","house","3"
"2015-12-17 00:00:00","2617","449320","house","3"
"2015-12-17 00:00:00","2913","487000","house","3"
"2015-12-17 00:00:00","2617","506680","house","3"
"2015-12-17 00:00:00","2611","525000","house","3"
"2015-12-17 00:00:00","2611","528000","house","4"
"2015-12-17 00:00:00","2913","542900","house","3"
"2015-12-17 00:00:00","2913","573792","house","4"
"2015-12-17 00:00:00","2602","600000","house","3"
"2015-12-17 00:00:00","2913","720000","house","4"
"2015-12-17 00:00:00","2911","862000","house","4"
"2015-12-18 00:00:00","2615","430000","house","3"
"2015-12-18 00:00:00","2905","515000","house","3"
"2015-12-18 00:00:00","2902","532000","house","4"
"2015-12-18 00:00:00","2914","560000","house","4"
"2015-12-18 00:00:00","2604","561000","house","2"
"2015-12-18 00:00:00","2611","570000","house","4"
"2015-12-18 00:00:00","2602","598000","house","2"
"2015-12-18 00:00:00","2903","635000","house","4"
"2015-12-18 00:00:00","2913","665000","house","4"
"2015-12-18 00:00:00","2911","810000","house","4"
"2015-12-18 00:00:00","2606","971000","house","4"
"2015-12-18 00:00:00","2603","1260000","house","3"
"2015-12-19 00:00:00","2914","410250","house","3"
"2015-12-19 00:00:00","2905","482000","house","4"
"2015-12-19 00:00:00","2615","548000","house","4"
"2015-12-19 00:00:00","2911","644000","house","4"
"2015-12-19 00:00:00","2615","645000","house","4"
"2015-12-19 00:00:00","2614","725000","house","4"
"2015-12-19 00:00:00","2913","825000","house","4"
"2015-12-19 00:00:00","2602","910000","house","3"
"2015-12-19 00:00:00","2913","1330000","house","4"
"2015-12-21 00:00:00","2615","328000","house","2"
"2015-12-21 00:00:00","2615","436000","house","3"
"2015-12-21 00:00:00","2904","457500","house","3"
"2015-12-21 00:00:00","2906","507500","house","3"
"2015-12-21 00:00:00","2615","530000","house","4"
"2015-12-21 00:00:00","2617","542500","house","3"
"2015-12-21 00:00:00","2615","555000","house","3"
"2015-12-21 00:00:00","2615","660000","house","4"
"2015-12-21 00:00:00","2602","800000","house","2"
"2015-12-21 00:00:00","2602","800000","house","5"
"2015-12-22 00:00:00","2914","361180","house","4"
"2015-12-22 00:00:00","2905","371000","house","3"
"2015-12-22 00:00:00","2617","410000","house","2"
"2015-12-22 00:00:00","2615","510000","house","4"
"2015-12-22 00:00:00","2611","510000","house","3"
"2015-12-22 00:00:00","2611","600000","house","4"
"2015-12-22 00:00:00","2905","609000","house","4"
"2015-12-22 00:00:00","2914","615000","house","4"
"2015-12-22 00:00:00","2902","620000","house","4"
"2015-12-22 00:00:00","2607","645000","house","4"
"2015-12-22 00:00:00","2913","660000","house","4"
"2015-12-22 00:00:00","2914","668000","house","4"
"2015-12-22 00:00:00","2605","712000","house","3"
"2015-12-22 00:00:00","2913","751000","house","4"
"2015-12-22 00:00:00","2607","990000","house","4"
"2015-12-22 00:00:00","2603","1045000","house","3"
"2015-12-23 00:00:00","2913","330000","house","3"
"2015-12-23 00:00:00","2913","330000","house","2"
"2015-12-23 00:00:00","2905","380000","house","3"
"2015-12-23 00:00:00","2906","410000","house","3"
"2015-12-23 00:00:00","2906","425000","house","3"
"2015-12-23 00:00:00","2905","435000","house","3"
"2015-12-23 00:00:00","2906","449000","house","3"
"2015-12-23 00:00:00","2903","455000","house","3"
"2015-12-23 00:00:00","2903","480000","house","3"
"2015-12-23 00:00:00","2615","485000","house","4"
"2015-12-23 00:00:00","2904","505000","house","4"
"2015-12-23 00:00:00","2617","510000","house","3"
"2015-12-23 00:00:00","2903","580000","house","4"
"2015-12-23 00:00:00","2615","582500","house","4"
"2015-12-23 00:00:00","2905","590000","house","4"
"2015-12-23 00:00:00","2906","665000","house","5"
"2015-12-23 00:00:00","2602","680000","house","5"
"2015-12-23 00:00:00","2914","691500","house","4"
"2015-12-23 00:00:00","2614","804000","house","4"
"2015-12-23 00:00:00","2602","930000","house","3"
"2015-12-23 00:00:00","2602","990000","house","4"
"2015-12-23 00:00:00","2604","1170000","house","4"
"2015-12-23 00:00:00","2606","1300000","house","4"
"2015-12-24 00:00:00","2914","341000","house","4"
"2015-12-24 00:00:00","2913","435000","house","3"
"2015-12-24 00:00:00","2615","449950","house","3"
"2015-12-24 00:00:00","2615","460000","house","3"
"2015-12-24 00:00:00","2615","477000","house","3"
"2015-12-24 00:00:00","2913","540000","house","4"
"2016-01-02 00:00:00","2905","437000","house","3"
"2016-01-05 00:00:00","2902","577000","house","3"
"2016-01-07 00:00:00","2611","591000","house","3"
"2016-01-08 00:00:00","2914","610000","house","3"
"2016-01-08 00:00:00","2913","720000","house","4"
"2016-01-08 00:00:00","2612","1225000","house","4"
"2016-01-10 00:00:00","2600","929000","house","3"
"2016-01-11 00:00:00","2906","470000","house","3"
"2016-01-12 00:00:00","2903","390000","house","3"
"2016-01-12 00:00:00","2607","435000","house","3"
"2016-01-12 00:00:00","2913","680000","house","4"
"2016-01-13 00:00:00","2606","215000","house","1"
"2016-01-13 00:00:00","2903","360000","house","3"
"2016-01-13 00:00:00","2615","400000","house","3"
"2016-01-13 00:00:00","2911","580000","house","3"
"2016-01-14 00:00:00","2906","355500","house","3"
"2016-01-14 00:00:00","2615","415150","house","3"
"2016-01-14 00:00:00","2902","502500","house","4"
"2016-01-14 00:00:00","2905","760000","house","5"
"2016-01-14 00:00:00","2914","820000","house","4"
"2016-01-15 00:00:00","2913","355000","house","3"
"2016-01-15 00:00:00","2913","470000","house","3"
"2016-01-15 00:00:00","2913","616000","house","3"
"2016-01-15 00:00:00","2602","735000","house","4"
"2016-01-15 00:00:00","2602","1200000","house","5"
"2016-01-18 00:00:00","2611","458000","house","2"
"2016-01-18 00:00:00","2614","480000","house","3"
"2016-01-18 00:00:00","2602","640000","house","3"
"2016-01-18 00:00:00","2914","670000","house","4"
"2016-01-18 00:00:00","2914","725000","house","4"
"2016-01-19 00:00:00","2902","520000","house","4"
"2016-01-19 00:00:00","2903","592500","house","4"
"2016-01-19 00:00:00","2904","655000","house","5"
"2016-01-19 00:00:00","2607","700000","house","3"
"2016-01-19 00:00:00","2614","760000","house","4"
"2016-01-20 00:00:00","2602","397500","house","2"
"2016-01-20 00:00:00","2615","450000","house","3"
"2016-01-20 00:00:00","2913","515900","house","3"
"2016-01-20 00:00:00","2617","570000","house","3"
"2016-01-20 00:00:00","2611","580000","house","4"
"2016-01-20 00:00:00","2615","685000","house","4"
"2016-01-20 00:00:00","2911","735000","house","4"
"2016-01-20 00:00:00","2605","1350000","house","4"
"2016-01-21 00:00:00","2914","350000","house","3"
"2016-01-21 00:00:00","2906","355000","house","3"
"2016-01-21 00:00:00","2905","425000","house","3"
"2016-01-21 00:00:00","2905","460000","house","3"
"2016-01-21 00:00:00","2905","529950","house","4"
"2016-01-21 00:00:00","2602","570000","house","3"
"2016-01-21 00:00:00","2905","587500","house","4"
"2016-01-21 00:00:00","2607","659000","house","3"
"2016-01-21 00:00:00","2602","660000","house","3"
"2016-01-22 00:00:00","2615","390000","house","3"
"2016-01-22 00:00:00","2913","415000","house","3"
"2016-01-22 00:00:00","2614","449000","house","3"
"2016-01-22 00:00:00","2615","500000","house","4"
"2016-01-22 00:00:00","2615","501000","house","4"
"2016-01-22 00:00:00","2615","510000","house","4"
"2016-01-22 00:00:00","2617","540000","house","3"
"2016-01-22 00:00:00","2904","580000","house","5"
"2016-01-22 00:00:00","2913","650000","house","4"
"2016-01-22 00:00:00","2913","665000","house","5"
"2016-01-22 00:00:00","2913","757500","house","4"
"2016-01-22 00:00:00","2611","770000","house","5"
"2016-01-22 00:00:00","2600","1175000","house","3"
"2016-01-23 00:00:00","2904","541000","house","2"
"2016-01-25 00:00:00","2905","345000","house","3"
"2016-01-25 00:00:00","2905","475000","house","3"
"2016-01-25 00:00:00","2906","508000","house","3"
"2016-01-25 00:00:00","2903","570000","house","4"
"2016-01-25 00:00:00","2905","595000","house","4"
"2016-01-25 00:00:00","2617","631000","house","4"
"2016-01-25 00:00:00","2906","641000","house","5"
"2016-01-25 00:00:00","2615","685000","house","4"
"2016-01-25 00:00:00","2603","2200000","house","5"
"2016-01-26 00:00:00","2903","520000","house","3"
"2016-01-27 00:00:00","2914","345000","house","4"
"2016-01-27 00:00:00","2615","455000","house","3"
"2016-01-27 00:00:00","2913","499000","house","3"
"2016-01-27 00:00:00","2602","575000","house","2"
"2016-01-27 00:00:00","2914","583000","house","4"
"2016-01-27 00:00:00","2914","584950","house","4"
"2016-01-27 00:00:00","2914","590000","house","4"
"2016-01-27 00:00:00","2914","592100","house","4"
"2016-01-27 00:00:00","2904","615000","house","3"
"2016-01-27 00:00:00","2913","648000","house","4"
"2016-01-27 00:00:00","2914","690000","house","5"
"2016-01-28 00:00:00","2906","380000","house","3"
"2016-01-28 00:00:00","2615","410000","house","3"
"2016-01-28 00:00:00","2902","425000","house","3"
"2016-01-28 00:00:00","2913","456100","house","3"
"2016-01-28 00:00:00","2903","457500","house","3"
"2016-01-28 00:00:00","2905","469000","house","3"
"2016-01-28 00:00:00","2614","487500","house","3"
"2016-01-28 00:00:00","2913","490000","house","3"
"2016-01-28 00:00:00","2904","530000","house","4"
"2016-01-28 00:00:00","2914","585000","house","4"
"2016-01-28 00:00:00","2914","755000","house","4"
"2016-01-28 00:00:00","2605","935000","house","4"
"2016-01-28 00:00:00","2604","1005000","house","4"
"2016-01-29 00:00:00","2615","424000","house","3"
"2016-01-29 00:00:00","2913","460000","house","3"
"2016-01-29 00:00:00","2904","495000","house","3"
"2016-01-29 00:00:00","2913","520000","house","3"
"2016-01-29 00:00:00","2900","530000","house","3"
"2016-01-29 00:00:00","2912","540000","house","4"
"2016-01-29 00:00:00","2611","562750","house","3"
"2016-01-29 00:00:00","2906","625000","house","5"
"2016-01-29 00:00:00","2607","705000","house","3"
"2016-01-29 00:00:00","2911","735000","house","4"
"2016-01-29 00:00:00","2617","745000","house","5"
"2016-01-30 00:00:00","2913","440000","house","3"
"2016-01-30 00:00:00","2615","445000","house","3"
"2016-01-30 00:00:00","2607","546000","house","3"
"2016-01-30 00:00:00","2617","570000","house","3"
"2016-01-30 00:00:00","2615","610000","house","4"
"2016-01-30 00:00:00","2614","638000","house","3"
"2016-01-30 00:00:00","2913","715000","house","4"
"2016-01-30 00:00:00","2611","785000","house","3"
"2016-01-31 00:00:00","2912","685000","house","4"
"2016-01-31 00:00:00","2912","970000","house","5"
"2016-02-01 00:00:00","2913","367000","house","3"
"2016-02-01 00:00:00","2615","415000","house","3"
"2016-02-01 00:00:00","2914","454700","house","3"
"2016-02-01 00:00:00","2615","502000","house","4"
"2016-02-01 00:00:00","2914","540000","house","4"
"2016-02-01 00:00:00","2615","545000","house","4"
"2016-02-01 00:00:00","2913","695000","house","4"
"2016-02-01 00:00:00","2602","750000","house","4"
"2016-02-01 00:00:00","2913","770000","house","4"
"2016-02-02 00:00:00","2614","365000","house","2"
"2016-02-02 00:00:00","2615","438000","house","3"
"2016-02-02 00:00:00","2905","443500","house","3"
"2016-02-02 00:00:00","2615","450000","house","3"
"2016-02-02 00:00:00","2905","515000","house","4"
"2016-02-02 00:00:00","2611","590000","house","3"
"2016-02-02 00:00:00","2904","850000","house","4"
"2016-02-02 00:00:00","2614","955000","house","4"
"2016-02-03 00:00:00","2614","420000","house","2"
"2016-02-03 00:00:00","2902","426000","house","4"
"2016-02-03 00:00:00","2902","475000","house","4"
"2016-02-03 00:00:00","2905","490000","house","3"
"2016-02-03 00:00:00","2913","553000","house","3"
"2016-02-03 00:00:00","2913","560000","house","4"
"2016-02-03 00:00:00","2903","625000","house","4"
"2016-02-03 00:00:00","2607","740000","house","4"
"2016-02-03 00:00:00","2607","815000","house","4"
"2016-02-03 00:00:00","2614","951000","house","5"
"2016-02-04 00:00:00","2607","385000","house","2"
"2016-02-04 00:00:00","2615","435000","house","3"
"2016-02-04 00:00:00","2905","450000","house","3"
"2016-02-04 00:00:00","2615","485000","house","3"
"2016-02-04 00:00:00","2614","492000","house","3"
"2016-02-04 00:00:00","2902","520000","house","4"
"2016-02-04 00:00:00","2903","576000","house","3"
"2016-02-04 00:00:00","2913","580000","house","3"
"2016-02-04 00:00:00","2913","582000","house","3"
"2016-02-04 00:00:00","2606","640000","house","4"
"2016-02-04 00:00:00","2602","650000","house","3"
"2016-02-04 00:00:00","2913","675000","house","4"
"2016-02-04 00:00:00","2914","695000","house","4"
"2016-02-04 00:00:00","2913","738000","house","4"
"2016-02-04 00:00:00","2617","820000","house","4"
"2016-02-04 00:00:00","2611","845000","house","4"
"2016-02-04 00:00:00","2605","997000","house","5"
"2016-02-05 00:00:00","2905","338000","house","3"
"2016-02-05 00:00:00","2906","381500","house","3"
"2016-02-05 00:00:00","2615","395000","house","4"
"2016-02-05 00:00:00","2615","425000","house","3"
"2016-02-05 00:00:00","2615","467000","house","3"
"2016-02-05 00:00:00","2914","515000","house","3"
"2016-02-05 00:00:00","2913","538000","house","3"
"2016-02-05 00:00:00","2914","575000","house","4"
"2016-02-05 00:00:00","2602","715000","house","3"
"2016-02-05 00:00:00","2612","750000","house","3"
"2016-02-06 00:00:00","2615","339000","house","3"
"2016-02-06 00:00:00","2614","425000","house","3"
"2016-02-06 00:00:00","2913","450000","house","3"
"2016-02-06 00:00:00","2614","551000","house","3"
"2016-02-06 00:00:00","2615","597500","house","4"
"2016-02-06 00:00:00","2611","597500","house","3"
"2016-02-06 00:00:00","2615","600000","house","5"
"2016-02-06 00:00:00","2913","640000","house","4"
"2016-02-06 00:00:00","2602","652000","house","3"
"2016-02-06 00:00:00","2617","661000","house","4"
"2016-02-06 00:00:00","2606","665000","house","4"
"2016-02-06 00:00:00","2607","672000","house","3"
"2016-02-06 00:00:00","2903","700000","house","5"
"2016-02-06 00:00:00","2607","710000","house","3"
"2016-02-06 00:00:00","2605","730000","house","4"
"2016-02-08 00:00:00","2906","370000","house","3"
"2016-02-08 00:00:00","2906","405000","house","3"
"2016-02-08 00:00:00","2913","406200","house","3"
"2016-02-08 00:00:00","2905","575000","house","4"
"2016-02-08 00:00:00","2614","622750","house","3"
"2016-02-08 00:00:00","2614","905000","house","5"
"2016-02-09 00:00:00","2902","393000","house","3"
"2016-02-09 00:00:00","2615","400000","house","3"
"2016-02-09 00:00:00","2615","495000","house","4"
"2016-02-09 00:00:00","2903","500000","house","3"
"2016-02-09 00:00:00","2617","525000","house","3"
"2016-02-09 00:00:00","2617","532000","house","3"
"2016-02-09 00:00:00","2615","555000","house","4"
"2016-02-09 00:00:00","2606","565000","house","3"
"2016-02-09 00:00:00","2611","565000","house","4"
"2016-02-09 00:00:00","2615","630000","house","4"
"2016-02-09 00:00:00","2913","640000","house","4"
"2016-02-09 00:00:00","2617","772000","house","5"
"2016-02-10 00:00:00","2615","410000","house","3"
"2016-02-10 00:00:00","2903","477000","house","3"
"2016-02-10 00:00:00","2906","520000","house","3"
"2016-02-10 00:00:00","2607","592000","house","4"
"2016-02-10 00:00:00","2904","630000","house","4"
"2016-02-10 00:00:00","2905","660000","house","5"
"2016-02-10 00:00:00","2602","687000","house","3"
"2016-02-10 00:00:00","2617","760000","house","5"
"2016-02-11 00:00:00","2615","398000","house","3"
"2016-02-11 00:00:00","2905","405000","house","3"
"2016-02-11 00:00:00","2615","434000","house","3"
"2016-02-11 00:00:00","2913","465000","house","3"
"2016-02-11 00:00:00","2913","475000","house","3"
"2016-02-11 00:00:00","2905","490000","house","4"
"2016-02-11 00:00:00","2913","525000","house","3"
"2016-02-11 00:00:00","2911","550000","house","3"
"2016-02-11 00:00:00","2615","578000","house","4"
"2016-02-11 00:00:00","2914","623000","house","4"
"2016-02-11 00:00:00","2914","825000","house","4"
"2016-02-12 00:00:00","2905","390000","house","3"
"2016-02-12 00:00:00","2904","430000","house","3"
"2016-02-12 00:00:00","2913","442000","house","3"
"2016-02-12 00:00:00","2617","512500","house","4"
"2016-02-12 00:00:00","2617","625000","house","4"
"2016-02-12 00:00:00","2607","675000","house","3"
"2016-02-12 00:00:00","2617","846500","house","4"
"2016-02-12 00:00:00","2600","1150000","house","4"
"2016-02-12 00:00:00","2600","1850000","house","5"
"2016-02-13 00:00:00","2604","475000","house","2"
"2016-02-13 00:00:00","2611","547500","house","3"
"2016-02-13 00:00:00","2611","600000","house","4"
"2016-02-13 00:00:00","2914","700000","house","4"
"2016-02-13 00:00:00","2902","717000","house","4"
"2016-02-13 00:00:00","2607","740000","house","3"
"2016-02-13 00:00:00","2602","867000","house","3"
"2016-02-13 00:00:00","2605","880000","house","4"
"2016-02-13 00:00:00","2614","915000","house","4"
"2016-02-13 00:00:00","2605","975000","house","4"
"2016-02-13 00:00:00","2602","977000","house","3"
"2016-02-13 00:00:00","2603","1040000","house","3"
"2016-02-13 00:00:00","2602","1300000","house","4"
"2016-02-13 00:00:00","2617","1350000","house","4"
"2016-02-13 00:00:00","2604","1800000","house","4"
"2016-02-15 00:00:00","2604","410000","house","2"
"2016-02-15 00:00:00","2615","545000","house","4"
"2016-02-15 00:00:00","2911","675000","house","4"
"2016-02-15 00:00:00","2603","1850000","house","4"
"2016-02-16 00:00:00","2913","375000","house","2"
"2016-02-16 00:00:00","2905","449950","house","3"
"2016-02-16 00:00:00","2904","460000","house","3"
"2016-02-16 00:00:00","2617","510000","house","4"
"2016-02-16 00:00:00","2912","610000","house","5"
"2016-02-16 00:00:00","2914","645000","house","4"
"2016-02-16 00:00:00","2904","682500","house","4"
"2016-02-16 00:00:00","2600","1860000","house","4"
"2016-02-17 00:00:00","2604","380000","house","1"
"2016-02-17 00:00:00","2617","410000","house","3"
"2016-02-17 00:00:00","2906","415000","house","3"
"2016-02-17 00:00:00","2615","425000","house","3"
"2016-02-17 00:00:00","2615","447500","house","3"
"2016-02-17 00:00:00","2905","455000","house","3"
"2016-02-17 00:00:00","2617","510000","house","3"
"2016-02-17 00:00:00","2914","550000","house","3"
"2016-02-17 00:00:00","2906","550000","house","3"
"2016-02-17 00:00:00","2615","630000","house","4"
"2016-02-17 00:00:00","2602","645000","house","4"
"2016-02-17 00:00:00","2914","660000","house","5"
"2016-02-17 00:00:00","2615","735000","house","4"
"2016-02-17 00:00:00","2615","830000","house","4"
"2016-02-18 00:00:00","2905","420000","house","3"
"2016-02-18 00:00:00","2914","445000","house","3"
"2016-02-18 00:00:00","2615","488000","house","3"
"2016-02-18 00:00:00","2913","530000","house","3"
"2016-02-18 00:00:00","2913","540000","house","3"
"2016-02-18 00:00:00","2914","545000","house","4"
"2016-02-18 00:00:00","2615","590000","house","4"
"2016-02-18 00:00:00","2914","605000","house","4"
"2016-02-18 00:00:00","2615","615000","house","4"
"2016-02-18 00:00:00","2617","619000","house","4"
"2016-02-18 00:00:00","2615","621000","house","4"
"2016-02-18 00:00:00","2906","675000","house","4"
"2016-02-18 00:00:00","2902","681500","house","5"
"2016-02-18 00:00:00","2912","1005000","house","5"
"2016-02-18 00:00:00","2612","1163000","house","3"
"2016-02-18 00:00:00","2602","1345000","house","4"
"2016-02-19 00:00:00","2913","510000","house","3"
"2016-02-19 00:00:00","2906","545000","house","4"
"2016-02-19 00:00:00","2615","550000","house","4"
"2016-02-19 00:00:00","2615","572000","house","5"
"2016-02-19 00:00:00","2902","620000","house","4"
"2016-02-19 00:00:00","2602","633000","house","3"
"2016-02-19 00:00:00","2904","641000","house","4"
"2016-02-19 00:00:00","2611","695000","house","3"
"2016-02-19 00:00:00","2913","725000","house","4"
"2016-02-19 00:00:00","2604","759950","house","3"
"2016-02-20 00:00:00","2905","470000","house","3"
"2016-02-20 00:00:00","2617","570000","house","3"
"2016-02-20 00:00:00","2611","655000","house","3"
"2016-02-20 00:00:00","2611","677500","house","4"
"2016-02-20 00:00:00","2611","680000","house","4"
"2016-02-20 00:00:00","2611","688000","house","3"
"2016-02-20 00:00:00","2607","690000","house","3"
"2016-02-20 00:00:00","2611","725000","house","4"
"2016-02-20 00:00:00","2602","730000","house","3"
"2016-02-20 00:00:00","2602","817000","house","3"
"2016-02-20 00:00:00","2905","835000","house","4"
"2016-02-20 00:00:00","2605","842500","house","4"
"2016-02-20 00:00:00","2606","851000","house","2"
"2016-02-20 00:00:00","2906","855000","house","4"
"2016-02-20 00:00:00","2600","1075000","house","4"
"2016-02-20 00:00:00","2603","1330000","house","4"
"2016-02-20 00:00:00","2600","1440000","house","3"
"2016-02-20 00:00:00","2612","1470000","house","3"
"2016-02-21 00:00:00","2617","761000","house","4"
"2016-02-22 00:00:00","2905","365000","house","3"
"2016-02-22 00:00:00","2617","475000","house","3"
"2016-02-22 00:00:00","2913","516000","house","3"
"2016-02-22 00:00:00","2611","553000","house","4"
"2016-02-22 00:00:00","2914","640000","house","4"
"2016-02-22 00:00:00","2906","665000","house","4"
"2016-02-22 00:00:00","2913","745000","house","4"
"2016-02-22 00:00:00","2605","980000","house","4"
"2016-02-23 00:00:00","2902","350000","house","3"
"2016-02-23 00:00:00","2905","380000","house","3"
"2016-02-23 00:00:00","2615","410000","house","3"
"2016-02-23 00:00:00","2914","412000","house","3"
"2016-02-23 00:00:00","2905","425000","house","3"
"2016-02-23 00:00:00","2611","442000","house","3"
"2016-02-23 00:00:00","2913","475000","house","3"
"2016-02-23 00:00:00","2905","505000","house","4"
"2016-02-23 00:00:00","2611","527500","house","4"
"2016-02-23 00:00:00","2602","531000","house","2"
"2016-02-23 00:00:00","2602","686000","house","3"
"2016-02-23 00:00:00","2605","715000","house","3"
"2016-02-23 00:00:00","2605","1010000","house","4"
"2016-02-23 00:00:00","2911","1100000","house","5"
"2016-02-24 00:00:00","2902","353000","house","3"
"2016-02-24 00:00:00","2914","431111","house","3"
"2016-02-24 00:00:00","2913","445000","house","3"
"2016-02-24 00:00:00","2615","467500","house","3"
"2016-02-24 00:00:00","2905","472500","house","3"
"2016-02-24 00:00:00","2614","480000","house","3"
"2016-02-24 00:00:00","2904","490000","house","3"
"2016-02-24 00:00:00","2614","680000","house","3"
"2016-02-24 00:00:00","2605","785000","house","3"
"2016-02-24 00:00:00","2914","826000","house","4"
"2016-02-24 00:00:00","2607","1175000","house","4"
"2016-02-25 00:00:00","2906","430000","house","3"
"2016-02-25 00:00:00","2905","445000","house","3"
"2016-02-25 00:00:00","2905","482500","house","4"
"2016-02-25 00:00:00","2914","560000","house","4"
"2016-02-25 00:00:00","2617","580000","house","3"
"2016-02-25 00:00:00","2611","588000","house","4"
"2016-02-25 00:00:00","2913","760000","house","5"
"2016-02-25 00:00:00","2914","905000","house","5"
"2016-02-25 00:00:00","2612","1285000","house","4"
"2016-02-26 00:00:00","2913","415000","house","3"
"2016-02-26 00:00:00","2906","421000","house","3"
"2016-02-26 00:00:00","2615","428000","house","3"
"2016-02-26 00:00:00","2906","435000","house","3"
"2016-02-26 00:00:00","2913","463000","house","3"
"2016-02-26 00:00:00","2906","495000","house","3"
"2016-02-26 00:00:00","2906","525000","house","3"
"2016-02-26 00:00:00","2902","600000","house","4"
"2016-02-26 00:00:00","2913","690000","house","4"
"2016-02-26 00:00:00","2914","730000","house","4"
"2016-02-26 00:00:00","2602","740000","house","3"
"2016-02-26 00:00:00","2914","765000","house","4"
"2016-02-26 00:00:00","2607","810000","house","4"
"2016-02-26 00:00:00","2603","879000","house","3"
"2016-02-26 00:00:00","2611","900000","house","5"
"2016-02-27 00:00:00","2615","440000","house","3"
"2016-02-27 00:00:00","2615","505000","house","3"
"2016-02-27 00:00:00","2615","512500","house","4"
"2016-02-27 00:00:00","2904","520000","house","4"
"2016-02-27 00:00:00","2615","530000","house","4"
"2016-02-27 00:00:00","2604","560000","house","3"
"2016-02-27 00:00:00","2617","584000","house","4"
"2016-02-27 00:00:00","2903","585000","house","4"
"2016-02-27 00:00:00","2617","612000","house","4"
"2016-02-27 00:00:00","2611","685000","house","4"
"2016-02-27 00:00:00","2614","705000","house","4"
"2016-02-27 00:00:00","2606","710000","house","3"
"2016-02-27 00:00:00","2602","720000","house","3"
"2016-02-27 00:00:00","2614","727000","house","4"
